Y_column;Model;Hyperparameters;Accuracy_kfold;Precision_kfold;Recall_kfold;F1_kfold;ROC_AUC_kfold;Confusion Matrix (k-fold);Accuracy_ext;Precision_ext;Recall_ext;F1_ext;ROC_AUC_ext;Confusion Matrix (External);NOT in AD train;NOT in AD test
441;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
442;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.9;0.9;0.9;0.9;0.9;"[[18  2]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
443;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.95;0.95;0.95;0.95;0.95;"[[19  1]
 [ 1 19]]";0.875;0.0;0.0;0.0;;"[[7 1]
 [0 0]]";[];[]
444;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
445;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.9;0.8636363636363636;0.95;0.9047619047619048;0.9;"[[17  3]
 [ 1 19]]";0.625;0.0;0.0;0.0;;"[[5 3]
 [0 0]]";[];[]
446;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
447;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 40};0.875;0.8260869565217391;0.95;0.8837209302325582;0.875;"[[16  4]
 [ 1 19]]";0.875;0.5;1.0;0.6666666666666666;0.9285714285714286;"[[6 1]
 [0 1]]";[];[]
448;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40};0.875;0.8571428571428571;0.9;0.8780487804878049;0.875;"[[17  3]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
449;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.8947368421052632;0.8571428571428571;0.9473684210526315;0.9;0.8947368421052629;"[[16  3]
 [ 1 18]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
450;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
451;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
452;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[16  4]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
453;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
454;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
455;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
456;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8157894736842105;0.8333333333333334;0.7894736842105263;0.8108108108108109;0.8157894736842104;"[[16  3]
 [ 4 15]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
457;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9473684210526315;0.9047619047619048;1.0;0.95;0.9473684210526316;"[[17  2]
 [ 0 19]]";0.75;0.0;0.0;0.0;0.4285714285714286;"[[6 1]
 [1 0]]";[];[]
458;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;"[[16  2]
 [ 2 16]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
459;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.8235294117647058;0.8666666666666667;0.7647058823529411;0.8125;0.8235294117647058;"[[15  2]
 [ 4 13]]";0.875;0.0;0.0;0.0;;"[[7 1]
 [0 0]]";[];[]
460;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
461;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
462;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.6578947368421053;0.625;0.7894736842105263;0.6976744186046512;0.6578947368421053;"[[10  9]
 [ 4 15]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
463;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
464;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.9;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[16  4]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
465;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
466;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
467;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
468;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.95;0.9090909090909091;1.0;0.9523809523809523;0.9500000000000001;"[[18  2]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
469;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150};0.925;1.0;0.85;0.918918918918919;0.925;"[[20  0]
 [ 3 17]]";0.75;0.0;0.0;0.0;0.5;"[[6 0]
 [2 0]]";[];[]
470;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.9;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[16  4]
 [ 0 20]]";0.75;0.3333333333333333;1.0;0.5;0.8571428571428572;"[[5 2]
 [0 1]]";[];[]
471;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
472;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
473;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
474;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
475;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50};0.8823529411764706;0.8823529411764706;0.8823529411764706;0.8823529411764706;0.8823529411764706;"[[15  2]
 [ 2 15]]";1.0;1.0;1.0;1.0;1.0;"[[7 0]
 [0 1]]";[];[]
476;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9;0.9;0.9;0.9;0.9;"[[18  2]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
477;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
478;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
479;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9;0.8636363636363636;0.95;0.9047619047619048;0.9;"[[17  3]
 [ 1 19]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
480;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.875;0.8260869565217391;0.95;0.8837209302325582;0.875;"[[16  4]
 [ 1 19]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
481;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
482;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
483;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150};0.631578947368421;0.6470588235294118;0.5789473684210527;0.6111111111111112;0.6315789473684211;"[[13  6]
 [ 8 11]]";0.875;1.0;0.5;0.6666666666666666;0.75;"[[6 0]
 [1 1]]";[];[]
484;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
485;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
486;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
487;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50};0.875;0.8571428571428571;0.9;0.8780487804878049;0.875;"[[17  3]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
488;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
489;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.868421052631579;0.8181818181818182;0.9473684210526315;0.8780487804878049;0.868421052631579;"[[15  4]
 [ 1 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
490;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
491;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
492;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.925;0.8695652173913043;1.0;0.9302325581395349;0.9249999999999999;"[[17  3]
 [ 0 20]]";0.875;0.0;0.0;0.0;;"[[7 1]
 [0 0]]";[];[]
493;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
494;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.7777777777777778;0.75;0.8333333333333334;0.7894736842105263;0.7777777777777779;"[[13  5]
 [ 3 15]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
495;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
496;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.95;0.95;0.95;0.95;0.95;"[[19  1]
 [ 1 19]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
497;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
498;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.9;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[16  4]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
499;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
500;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9;0.9;0.9;0.9;0.9;"[[18  2]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
501;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
502;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.85;0.8181818181818182;0.9;0.8571428571428571;0.85;"[[16  4]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
503;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
504;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
505;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
506;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.85;0.8181818181818182;0.9;0.8571428571428571;0.85;"[[16  4]
 [ 2 18]]";0.875;0.0;0.0;0.0;;"[[7 1]
 [0 0]]";[];[]
507;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
508;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
509;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
510;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
511;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
512;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
513;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
514;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
515;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
516;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
517;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
518;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40};0.85;0.7916666666666666;0.95;0.8636363636363636;0.85;"[[15  5]
 [ 1 19]]";0.625;0.0;0.0;0.0;;"[[5 3]
 [0 0]]";[];[]
519;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
520;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
521;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
522;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
523;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40};0.9;0.8636363636363636;0.95;0.9047619047619048;0.9;"[[17  3]
 [ 1 19]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
524;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
525;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
526;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
527;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
528;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9473684210526315;0.9047619047619048;1.0;0.95;0.9473684210526316;"[[17  2]
 [ 0 19]]";0.875;0.0;0.0;0.0;;"[[7 1]
 [0 0]]";[];[]
529;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.95;0.95;0.95;0.95;0.95;"[[19  1]
 [ 1 19]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
530;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
531;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150};0.9;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[16  4]
 [ 0 20]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
532;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
533;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
534;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
535;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
536;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
537;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.875;0.8571428571428571;0.9;0.8780487804878049;0.875;"[[17  3]
 [ 2 18]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
538;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
539;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
540;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
541;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
542;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
543;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8;0.75;0.9;0.8181818181818182;0.7999999999999999;"[[14  6]
 [ 2 18]]";0.5;0.0;0.0;0.0;;"[[4 4]
 [0 0]]";[];[]
544;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
545;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.8947368421052632;0.8571428571428571;0.9473684210526315;0.9;0.8947368421052629;"[[16  3]
 [ 1 18]]";0.75;0.3333333333333333;1.0;0.5;0.8571428571428572;"[[5 2]
 [0 1]]";[];[]
546;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
547;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";0.875;0.0;0.0;0.0;0.5;"[[7 0]
 [1 0]]";[];[]
548;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.0;0.0;0.0;0.5;"[[21  0]
 [ 1  0]]";1.0;0.0;0.0;0.0;;[[8]];[];[]
